#Entity	isLiteral
Simukonda Felix	false
Simukonda Zacharia	false
Simunic Josip	false
Sin Yong Nam	false
Sina Elvis	false
Sinaga Saktiawan	false
Sinapati Travis	false
Sinclair Milton	false
Sinedo Andre	false
Singbo Felicien	false
Singh Bijen	false
Singh Gouramangi	false
Singh Gurjinder	false
Singh Jatin Bisht	false
Singh Lukram	false
Singh Renedy	false
Singh Wangkheirakpam	false
Singthong Issawa	false
Singto Lamnoum	false
Sinkala Andrew	false
Sinouh Khaled	false
Sinyangwe Mark	false
Sionko Libor	false
Siphika Siyabonga	false
Siraj Anwar	false
Sirengo Mark	false
Sirivong Silasay	false
Siriwong Niweat	false
Sisomephone Sathongyot	false
Sisov Tihhon	false
Sissoko Mohamed	false
Sissoko Momo	false
Sita Luriel	false
Siththidaphone Toulakhame	false
Sivera Antoni	false
Sivok Tomas	false
Sjolund Daniel	false
Skacel Rudolf	false
Skarbalius Aurelijus	false
Skeete Jarvin	false
Skela Ervin	false
Skepple Kerry	false
Skerla Andrius	false
Skinner Kenroy	false
Skoko Josip	false
Skoubo Morten	false
Skovjensen Peter	false
Skrtel Martin	false
Slatni Yacine	false
Slattery James	false
Slattery Paul	false
Slil Abdunaser	false
Slovak Samuel	false
Slowe Clevaughn	false
Slusarski Bartosz	false
Smakov Samat	false
Smeltz Shane	false
Smertin Alexei	false
Smicer Vladimir	false
Smiljanic Boris	false
Smirnov Maksim	false
Smirnovs Maris	false
Smith Alan	false
Smith Andy	false
Smith Carlos	false
Smith Elroy	false
Smith Ergel	false
Smith Julian	false
Smith Khano	false
Smith Rocarlo	false
Smolarek Ebi	false
Sneijder Wesley	false
Sninsky Dusan	false
So Hyok Chol	false
Soares Ernesto	false
Soava Florin	false
Sobers Wayne	false
Sobolewski Radoslaw	false
Soetaers Tom	false
Sofyan Ismed	false
Solanilla Joel	false
Solano Nolberto	false
Solari Santiago	false
Soledispa Leonardo	false
Soleimani Masoud	false
Soley Seyfo	false
Soliev Anvarjon	false
Soliman Mohamed	false
Solis Alonso	false
Solis Juan Ramon	false
Solis Mauricio	false
Soliz Herman	false
Solli Jan	false
Solonicins Genadijs	false
Solorzano David	false
Sonck Wesley	false
Sonejee Oscar	false
Song Chong Gug	false
Song Rigobert	false
Sonkaley Tarkpor	false
Sonko Idrissa	false
Sopha Eric Nelson	false
Sorensen Jan Derek	false
Sorensen Thomas	false
Soria Mauricio	false
Sorin Juan	false
Sorondo Gonzalo	false
Sosa Marcelo	false
Soto Elkin	false
Soto Jafet	false
Soto Jorge	false
Soto Jose	false
Souan Abbas	false
Souare Ibrahima	false
Souka Daniel T.	false
Soulama Abdulaye	false
Souleymanou Hamidou	false
Souliemane Robert	false
Soumah Issiagua	false
Soumah Morlaye	false
Soumphonphady Cholaka	false
Sousa Chzung	false
Southsakhone Vongsamany	false
Souvanhno Louang Amath	false
Sow Abdoul	false
Sow Sidi	false
Spahic Emir	false
Spann Silvio	false
Spector Jonathan	false
Speed Gary	false
Speville Henry	false
Sproule Ivan	false
Spycher Christoph	false
Squilaci Sebastien	false
Sripan Tawan	false
Srna Darijo	false
Ssali Godrey	false
Ssejjemba Robert	false
Sserunjoui Sonny	false
Ssozi Phillip	false
St. Croix Chad	false
Stajner Jiri	false
Stalteri Paul	false
Stancu Ionut	false
Standfest Joachim	false
Stankevicius Marius	false
Stankovic Dejan	false
Stark Peter	false
Starostyak Mikhail	false
Stavrevski Goran	false
Steede Otis	false
Steinsson Gretar	false
Steinwall Dudley	false
Steinwall Dudley Lincoln	false
Stelea Bogdan	false
Stensaas Stale	false
Stepanov Andrei	false
Stepanovs Igors	false
Stephens Elvis	false
Sterjovski Mile	false
Sterling Colin	false
Stern John	false
Steuble Daniel	false
Stevanovic Dalibor	false
Steward Damian	false
Stewart Earnie	false
Stewart Joel	false
Stocklasa Martin	false
Stocklasa Michael	false
Stoica Pompiliu	false
Stoican Flavius	false
Stojanovski Milan	false
Stojkov Aco	false
Stokes Jerry	false
Stokholm Nicolai	false
Stolarczyk Maciej	false
Stopiirra	false
Stoyanov Ilian	false
Strakosha Fotis	false
Strakosha Foto	false
Stranzl Martin	false
Strasser Jeff	false
Streller Marco	false
Strickland Geoffrey	false
Stromstad Fredrik	false
Strool Avi	false
Sturua Zviadi	false
Sua Geoffrey	false
Suarez Claudio	false
Suarez Roger	false
Suazo David	false
Suazo Humbero	false
Suazo Maynor	false
Subait Badar Juma	false
Subait Khatir	false
Subeb Arnold	false
Subramani Shunmugham	false
Suchkov Aleksei	false
Sudarsono Budi	false
Sugiantoro Bejo	false
Suiuenei Abubaker	false
Suiverstin Nathalie	false
Sujan Mohammed	false
Sukalo Goran	false
Sukhbaatar Gereltod	false
Suksomkit Sutee	false
Sukur Hakan	false
Sulaimani Omar	false
Suleiman Mbaruk	false
Suleman Abdu Saleh	false
Sulima Aleksandr	false
Suliman Marei	false
Sulimani Hussein	false
Sulong Subri	false
Sultan Mohamed	false
Sultan Rashed	false
Sultanov Elman	false
Sumolikoski Velice	false
Sun Jihai	false
Sun Xiang	false
Sunain Ahmed	false
Sunder Selver	false
Sunny Hassan	false
Sunsing William	false
Surasiang Nirut	false
Suri Batram	false
Suri George	false
Suttabut Somjet	false
Suwannasiri Worachai	false
Suyunov Ilhomjon	false
Suzette Robert	false
Suzuki Takayuki	false
Svensson Anders	false
Sviderskyy Vyacheslav	false
Swaby Deron	false
Swan Abbas	false
Swan Randy	false
Swen Saylee	false
Sychev Dmitri	false
Sydykov Ruslan	false
Sylla Abdoulkarim	false
Sylla Aboubacar	false
Sylla Kanfory	false
Sylla Mohamed	false
Sylva Tony	false
Symms Vallan	false
Szabics Imre	false
Szelesi Zoltan	false
Szeto Man Chun	false
Szymkowiak Miroslav	false
Tabarov Rustam	false
Tabe Manley	false
Tabula Abubakari	false
Tadjiyev Zayntdin	false
Tafolo Sitiveni	false
Tagawa Felix	false
Taghipour Ebrahim	false
Tagizade Zaur	false
Taher Hawar	false
Taher Haythem	false
Tahir Sayed	false
Tainio Teemu	false
Taiwo Taye	false
Takacs Akos	false
Takahara Naohiro	false
Tal Idan	false
Taleb Ahmed	false
Taleb Feras	false
Talhado Juvenico	false
Talhaoui Farid	false
Talib Rosdi	false
Tall Ibrahima	false
Tamada Keiji	false
Tamanisau Simione	false
Tamas Gabriel	false
Tambal Haytham	false
Tambala Hudge	false
Tamboura Adama	false
Tamudo Raul	false
Tana Elijah	false
Tanaka Makoto	false
Tanganurat Panuwat	false
Tangara Fousseiny	false
Tangara Fousseni	false
Tanjic Almir	false
Tankary Ibrahim	false
Tanko Ibrahim	false
Tanu Tanu	false
Tanveer Ahmad	false
Taouil Mehdi Tewfik	false
Tapeta Daniel	false
Tapia Hector	false
Tapia Nelson	false
Tapsouvanh Anan	false
Tararache Mihai	false
Tardieu Benoit	false
Tare Igli	false
Tarek El Sayed Mohamed	false
Tarka David	false
Tarley Duncan	false
Tarlovsky Igor	false
Tasevski Darko	false
Tassembedo Soumaila	false
Tateosian Alexander	false
Tatuava Eugenie	false
Tau Jimmy	false
Taua Jerome	false
Tauira Christian	false
Tavarelli Ricardo	false
Tavares Antonio	false
Tavares Domingos	false
Tavares Fredson	false
Tavares Jose	false
Tavares Nelson	false
Taveras Flavio	false
Tavlaridis Efstathios	false
Tawab Abdul	false
Taylor Dion	false
Taylor Gareth	false
Taylor Jermaine	false
Taylor Jonathan	false
Taylor Lionel	false
Taylor Macdonald	false
Taylor Maik	false
Tchagnirou Ouro	false
Tchangai Massamasso	false
Tchato Bill	false
Tchen Angelo	false
Tchicaya Thibault	false
Tchicaya Thibaut	false
Tchomogo Oumar	false
Tchomogo Seidah	false
Tchomogo Seidath	false
Teah Robert	false
Teai Hui Kai	false
Tebily Olivier	false
Tecuari Aples	false
Tedsungnoen Sivarak	false
Teeklon Ben	false
Teever Ingemar	false
Tejada Luis	false
Tejada Wilkys	false
Tekeu Taranivao	false
Tekke Fatih	false
Teklu Daniel	false
Telkiyski Dimitar	false
Tello Rodrigo	false
Telser Martin	false
Temataua Axel	false
Tembo Kaitano	false
Tempo Roel	false
Temps Dorcelus	false
Tenorio Carlos	false
Tenorio Edwin	false
Tenorio Otilino	false
Tenywa Sulaiman	false
Terekhov Sergei	false
Terry John	false
Tesfaab Kibrom	false
Tesfaye Tafese	false
Teuira Farahia	false
Tevez Carlos	false
Tevi Maamalua	false
Thach Bao Khanh	false
Thariq Ahmed	false
Thatcher Ben	false
Thelamour Dieuphene	false
Theobald Densil	false
Theodotou Georgios	false
Thiam Brahim	false
Thiam Pablo	false
Thilakaratne Sugath	false
Thilavongsa Vanhnasith	false
Thimmesch Luc	false
Thindwa Lameck	false
Thomas David	false
Thomas Dwayne	false
Thomas Fitzroy	false
Thomas Kemon	false
Thomas Keyeno	false
Thomas Romeo	false
Thomas Tamorley	false
Thompsen Lorry	false
Thompson Archie	false
Thompson Charles	false
Thompson Fredy	false
Thompson Steve	false
Thompson Steven	false
Thomsen Lorry	false
Thongkhen Kitsada	false
Thonglao Datsakorn	false
Thongman Piyawat	false
Thongphachan Sengphet	false
Thorsteinsson Pol	false
Thorvaldsson Gunnar	false
Thuma Mompati	false
Thuram Lilian	false
Thwaite Michael	false
Tiago	false
Ticotico	false
Tiebma Paitoon	false
Tiecoura Ousmane	false
Tiego Collins	false
Tien Wah Stanley	false
Tiene Siaka	false
Tiero William	false
Tigranyan Armen	false
Tihinen Hannu	false
Timbo Omar	false
Timotian Adranik	false
Tisam Tuka	false
Titov Egor	false
Tizie Jeanjacques	false
Tjikuzu Razundara	false
Tjiuoro Esau	false
Tkughaytgre Kolawolu	false
Tleshev Murat	false
To	false
Toama Salim	false
Toata Moses	false
Tobar Rafael	false
Tobie Fatustas	false
Tobie Faustus	false
Toclomiti Stanislas	false
Toe Arcardia	false
Togamoa Sio	false
Tokic Mario	false
Tokuma Moresi	false
Toledo Delio	false
Toleski Goce	false
Tolja Almir	false
Toma Veresa	false
Toma Viliame	false
Tomas	false
Tomas Stjepan	false
Tomasson Jon Dahl	false
Tomda Yanding	false
Tomou Bertin	false
Tomou Billy	false
Tondo Isaac	false
Tong Sang Harry	false
Tonga Joao	false
Toni Luca	false
Topuzakov Elin	false
Toraman Ibrahim	false
Torghelle Sandor	false
Toromba Hartman	false
Torrado Gerardo	false
Torrealba Jose	false
Torres Antony	false
Torres Aureliano	false
Torres Gabriel	false
Torres Jose	false
Torres Jose Anthony	false
Torres Josã©	false
Torres Manuel	false
Torres Rainer	false
Torres Roman	false
Torres William	false
Torrico Luis	false
Toth Andras	false
Toth Norbert	false
Totti Francesco	false
Toukhtaev Alicher	false
Toukhtasounov Daler	false
Touray Pa Dembo	false
Tourdev Akhliddin	false
Toure Abib	false
Toure Amadou	false
Toure Bassala	false
Toure Sherif	false
Toure Yaya	false
Toussaint Don	false
Trabelsi Hatem	false
Trajanov Vanco	false
Tran Hai Lam	false
Tran Minh Quang	false
Tran Truong Giang	false
Traore Abdou	false
Traore Alain Claude	false
Traore Djimi	false
Traore Dramane	false
Traore Lamine	false
Traore Mahrahane	false
Traore Mamary	false
Traore Ousmane	false
Traore Sammy	false
Traoui Majdi	false
Travin Andrey	false
Trezeguet David	false
Trigueno Ricardo	false
Trinh Xuan Thanh	false
Trinidad Danielo	false
Tsabedze Thulani	false
Tsai Hui Kai	false
Tsartas Vassilios	false
Tseng Tai Lin	false
Tshelametsi Kagiso	false
Tshiolola Tshinyama	false
Tsiartas Vassilios	false
Tsiharau Yan	false
Tsikitishvili Levan	false
Tsinamdzghvrishvili Rati	false
Tsipa Leonard	false
Tsoumou Denis	false
Tsuboi Keisuke	false
Tu Chia Po	false
Tu Ming Feng	false
Tuakalau Alalaite	false
Tuba Laisenia	false
Tudor Igor	false
Tufino Ruben	false
Tuhiana Brian	false
Tukar Redha	false
Tum Herve	false
Tumua Penitito	false
Tunchev Alexandar	false
Turaci Ã?nder	false
Turcios Elvis	false
Turlien Romulus	false
Tusitala Afasene	false
Tutuana Gemi	false
Tuychiev Alisher	false
Twellman Taylor	false
Twite Valery	false
Tyce Roman	false
Tymoshyuk Anatoliy	false
Tyrell Edwin	false
Tzerezghi Yosief	false
Uche Kalu	false
Uday Talib	false
Udeze Ifeanyi	false
Uele Kilifi	false
Ugolini Andrea	false
Uhatahi Mark	false
Ujeneza Robert	false
Ujfalusi Tomas	false
Ulcenat Richardson	false
Umana Michael	false
Umanzor Deris	false
Umar Ali	false
Umarbaev Abdullo	false
Une Roururoaroa	false
Une Roururoroa	false
Upson Matt	false
Uralime Siegfried	false
Urazbakhtin Rafael	false
Urazov Dayanch	false
Urazov Didar	false
Urdaneta Gabriel	false
Uriona Richard	false
Urrutia Patricio	false
Utabayev Kairat	false
Utaka John	false
Uwimana Abdoul	false
Uwingabire Oliver	false
Uzan Ori	false
Uzulmez Ibrahim	false
Vaca Diez Getulio	false
Vaca Doyle	false
Vaca Joselito	false
Vachiraban Narongchai	false
Vachousek Stepan	false
Vadocz Krisztian	false
Vah Frederick	false
Vahedi Alireza	false
Vaitaki Viliami	false
Vajs Miroslav	false
Valachovic Jozef	false
Valcin Germal	false
Valdez Carlos	false
Valdez Juan	false
Valdez Octavio	false
Valdivia Jorge	false
Valencia Alex	false
Valencia Luis	false
Valente	false
Valente Nuno	false
Valentierra Arnulfo	false
Valentin Mazinot	false
Valentini Carlo	false
Valenzuela Rodrigo	false
Valeron	false
Valgaeren Joos	false
Valiev Timur	false
Valladares Noel	false
Vallecillo Erick	false
Vallejo Gerardo	false
Vallenilla Luis	false
Vallenilla Pacheco	false
Van Bommel Marc	false
Van Bronckhorst Giovanni	false
Van Buyten Daniel	false
Van Damme Jelle	false
Van Der Heyden Peter	false
Van Der Sar Edwin	false
Van Der Vaart Rafael	false
Van Eijk Paul	false
Van Engel Gregory	false
Van Galen Benny	false
Van Heerden Elrio	false
Van Hooijdonk Pierre	false
Van Nistelrooij Ruud	false
Van Persie Robin	false
Vanczak Vilmos	false
Vanden Borre Anthony	false
Vandenbergh Kevin	false
Vandenborre Anthony	false
Vanderhaeghe Yves	false
Vanegas Samuel	false
Vanney Greg	false
Vannucci Damiano	false
Vaofanua Viliamu	false
Varas Alex	false
Vardanyan Harutyun	false
Varela Gustavo	false
Varga Stanislav	false
Vargas Fabian	false
Vargas Jorge	false
Vargas Juan	false
Vashchuk Vladislav	false
Vasilyuk Roman	false
Vasoski Aleksandar	false
Vasquez Franklin	false
Vasquez Julian	false
Vassallo Gustavo	false
Vassell Darius	false
Vastic Ivica	false
Vaughan David	false
Vava Fedy	false
Vayrynen Mika	false
Veiga Jose	false
Veiga Nelson	false
Velasquez Victor	false
Vellu Saravanan	false
Veloso Staydner	false
Velox Kendal	false
Velox Kendall	false
Vencevicius Donatas	false
Venetidis Stylianos	false
Venglinski Oleg	false
Venkov Mihail	false
Vennegoor Of Hesselink Jan	false
Ventura Robyson	false
Vera Arnaldo	false
Vera Luis	false
Verevkin Vladimir	false
Vergara Javier	false
Vermant Sven	false
Veron Dario	false
Veron Juan	false
Verpakovskis Maris	false
Vesikula Jone	false
Viafara John	false
Viafara John Eduis	false
Vicarrondo Oswaldo	false
Vicelich Ivan	false
Vicente	false
Vicente Artur	false
Victor	false
Victor Paul	false
Victor Peko	false
Victoria Raymond	false
Vidarsson Arnar	false
Vidic Nemanja	false
Vidic Velimir	false
Vidmar Tony	false
Vidovi Luke	false
Viduka Mark	false
Vieira Batchi	false
Vieira Marcio	false
Vieira Patrick	false
Vielma Leonel	false
Viengazoun Bounthaiyavong	false
Viera Sebastian	false
Vieri Christian	false
Vieri Max	false
Vilakazi Benedict	false
Vilayphong Xayavong	false
Vilchez Walter	false
Vilkmae Kristen	false
Villa David	false
Villafuerte Edwin	false
Villalta Miguel	false
Villanueva Jose Luis	false
Villar Justo	false
Villarroel Moises	false
Villatoro Roberto	false
Villchez Juan	false
Vincze Gabor	false
Vincze Otto	false
Viquez Mario	false
Visnakovs Aleksejs	false
Vitakic Milivoje	false
Vittek Robert	false
Vivas Nelson	false
Viveros Alexander	false
Vlaar Ron	false
Vodopianov Radik	false
Vogel Johann	false
Vogt Franzjosef	false
Von Stryk Arend	false
Vongsamany Davone	false
Vonk Hans	false
Vonlanthen Johan	false
Vorobey Andriy	false
Voronin Andrey	false
Voskanyan Aram	false
Voskanyan Artur	false
Vranjes Jurica	false
Vryzas Zisis	false
Vryzas Zizis	false
Vu Duy Hoang	false
Vucinic Mirko	false
Vukcevic Simon	false
Vukic Zvonimir	false
Vulivuli Thomas	false
Vunk Martin	false
Vyacheslav Amin	false
Vyntra Loukas	false
Wadaewa Peter	false
Wade Meshach	false
Wadriako Robert	false
Wadson Corriolan	false
Wahab Adewale	false
Waita Stanley	false
Wajoka Gabriel	false
Wajoka Pierre	false
Walasiak Jonathan	false
Waleed Salem	false
Wallace Harold	false
Wallner Roman	false
Walter Benner	false
Walters Ian	false
Waltner Robert	false
Wambo Sutche	false
Wan Ismail Wan Rohaimi	false
Wanchope Paulo	false
Wang Chia Cheng	false
Wang Chien Hsiang	false
Wang Peng	false
Waqa Maika	false
Waqa Taniela	false
Warner Alister	false
Wasi Francis	false
Wasi Mauri	false
Waterton Travis	false
Watler Mario	false
Watson Edgar	false
Watson Mark	false
Watts Everette	false
Watts Kevin	false
Wau Nuelson	false
Waweru Japheth	false
Wea Jules	false
Wearmouth James	false
Webo Achille	false
Webster Andy	false
Wedad Mohamed Ould	false
Weerarathna Kassun	false
Weerasinghe Chatura	false
Wei Xin	false
Weibolt Malcolm	false
Weir David	false
Weissenberger Markus	false
Weldeghebriel Dawit	false
Wellman Steve	false
Wesseh Solomon	false
Wewage Dilshan	false
Whitley Aurtis	false
Whitley Jeff	false
Whitmore Theodore	false
Whittaker Leon	false
Whylly Dwayne	false
Wiako Jacky	false
Wickremathilake Sp	false
Wicky Raphael	false
Wilhelmsson Christian	false
Wilks Frederick	false
Wilkshire Luke	false
Williams Andrew	false
Williams Daurance	false
Williams Dio	false
Williams Edlor	false
Williams Elton	false
Williams Gavin John	false
Williams Howie	false
Williams Mark	false
Williams Prince	false
Williams Rolton	false
Williams Russel	false
Williams Shawn	false
Williams Troy	false
Willock Calum	false
Wilson Edward	false
Wilson Mike	false
Wilson Whayne	false
Wiltord Sylvain	false
Wing Hong Chan	false
Winklaar Djuric	false
Winklaar Robert	false
Winstanley Neil	false
Wiss Jarkko	false
Wisseh James	false
Wisseh Solomon	false
Wlodarczyk Piotr	false
Wobay Julius	false
Wolfe Anthony	false
Wolff Josh	false
Wolffe Glenton	false
Wolfinger Mario	false
Wome Pierre	false
Wong Chun Yue	false
Wong Heng Let	false
Wong Hon Fai	false
Woodley Augustine	false
Woods Ivan	false
Wrensford Kareem	false
Wright Derrick	false
Wright Eric	false
Wright Mauricio	false
Wrightphillips Shaun	false
Wu Chun I	false
Wu Ku Feng	false
Wurtz Rasmus	false
Xabi Alonso	false
Xavi	false
Xayavong Vilayphone	false
Xiao Zhanbo	false
Xu Liang	false
Xu Yunlong	false
Yacef Hanza	false
Yadav Abhishek	false
Yahia Alaeddine	false
Yahia Antar	false
Yahuza Abubakar	false
Yahya Redwan	false
Yahyah Mohd Amri	false
Yakin Hakan	false
Yakin Murat	false
Yakubu Abukari	false
Yamada Nobuhisa	false
Yamba Asha	false
Yambasu Solomon	false
Yambe Rufin	false
Yan Song	false
Yanagisawa Atsushi	false
Yanev Hristo	false
Yang Cheng Hsing	false
Yang Pu	false
Yankov Caaandar	false
Yankov Chavdar	false
Yao Mawuko Senaya	false
Yapi Gilles	false
Yasin Ali	false
Yaskovich Sergei	false
Yasser Mohammad	false
Yattara Ibrahima	false
Yattara Moussa	false
Yavuz Erdinc	false
Yeboah Daniel	false
Yeboah Godfred	false
Yeh Hsien Chung	false
Yembi Ulrich	false
Yemiel Avi	false
Yepes Mario	false
Yeste	false
Yeye Lenkembe	false
Yezerski Vladimir	false
Yiasoumi Yiasoumis	false
Yobo Joseph	false
Yodyingyong Banluesak	false
Yohane Charles	false
Yoka Arsene	false
Yoo Sang Chul	false
Yordanos Abay	false
Yorke Dwight	false
Yossam Mikey	false
You Kyoung Youl	false
Youcef Mohamed	false
Youla Souleymane	false
Youla Souleyname	false
Young Luke	false
Yousef Abdulaziz	false
Yousef Shaaban	false
Youssef Mohamad	false
Youssouf Nassirou	false
Yousuf Abdulla Hasan	false
Yu Genwei	false
Yulianto Charis	false
Yunis Osman	false
Yuntrasri Sakchai	false
Yusop Mohd Nizaruddin	false
Yusuf Al Hujairi Ahmed	false
Yusuf Al Hujairi Ahmed Ebrahim	false
Yusuf Ali	false
Yusuf Mohamed Talal	false
Yusuf Mohamoud Ali	false
Zaatara Imad	false
Zabaleta Pablo	false
Zabavnik Radoslav	false
Zaccardo Cristian	false
Zadah Khaled	false
Zadorozhny Sergiy	false
Zafour Brahim	false
Zagorakis Theo	false
Zagorakis Theodoros	false
Zahari Yuzaiman	false
Zaher Khaled	false
Zahid Hameed	false
Zahovaiko Vjatseslav	false
Zahra Antoine	false
Zaid Mabrouk	false
Zainal Faizal	false
Zainal Zulkarnaen	false
Zainol Ishak	false
Zairi Jaouad	false
Zajac Marcin	false
Zakarlyuka Sergiy	false
Zakazaka Gift	false
Zakazaka Jimmy	false
Zaki Amr	false
Zaki Mohammad	false
Zakresevskis Arturs	false
Zalayeta Marcelo	false
Zambrotta Gianluca	false
Zandi Ferydoon	false
Zanetti Javier	false
Zanou Medard	false
Zaoui Samir	false
Zapata Alberto	false
Zapata Omar	false
Zarandona Ivan	false
Zarate Rolando	false
Zare Sattar	false
Zarimi Nadjibilah	false
Zaudberg Michael	false
Zavagnin Kerry	false
Zavoronkovs Vladimirs	false
Zayed Yousef	false
Zazou Samir	false
Zdrilic David	false
Ze Kalanga	false
Ze Roberto	false
Zebina Jonathan	false
Zegarra Carlos	false
Zegarra Pablo	false
Zeghdoud Mounir	false
Zein Haitham	false
Zelenka Lukas	false
Zelinski Indrek	false
Zemlinskis Mihails	false
Zemskov Yevgeniy	false
Zenteno Edward	false
Zeo Gardiehbey	false
Zerom Daniel	false
Zewdu Bekele	false
Zewlakow Michal	false
Zeytulayev Ilyas	false
Zhalmagambetov Maxim	false
Zhang Shuo	false
Zhang Yaokun	false
Zhang Yonghai	false
Zhang Yuning	false
Zhao Haibin	false
Zhao Junzhe	false
Zhao Xuri	false
Zhaunou Yury	false
Zheng Bin	false
Zheng Zhi	false
Zhirkov Yury	false
Zhou Haibin	false
Zhou Ting	false
Zhumaskaliyev Nurbol	false
Zia Ahmad	false
Ziadie Craig	false
Zialor Philip	false
Ziani Karim	false
Zidan Mohamed	false
Zidane Zinedine	false
Ziegler Reto	false
Zienczuk Marek	false
Zigic Nikola	false
Zigic Nikola 90 46	false
Zikalala Maxwell	false
Zimmermann Gerald	false
Zinha	false
Zinhagel Patrick	false
Zinko Luka	false
Zirnis Dzintaris	false
Zirsanga Jerry	false
Zitouni Ali	false
Zkhsan B. Razali Noor	false
Zlogar Anton	false
Zokora Alain	false
Zokora Didier	false
Zongo Mamadou	false
Zongo Ousseni	false
Zoro Marc	false
Zoundi Patrick	false
Zschubschen Enrique	false
Zuberbuehler Pascal	false
Zuberbuhler Pascal	false
Zue Nguema Theodore	false
Zue Theodore	false
Zuma Sibusiso	false
Zurawski Maciej	false
Zutautas Darius	false
Zutautas Vaidotas	false
Zuvaydov Safardion	false
Zuway Ahmed M.	false
Zvirgzdauskas Tomas	false
Zwane Arthur	false
Zwane Japhet	false
Zwela	false
Zyambo January	false
Afghanistan	false
Albanien	false
Algerien	false
Amerikanisch Samoa	false
Andorra	false
Angola	false
Anguilla	false
Antigua und Barbuda	false
Argentinien	false
Armenien	false
Aruba	false
Aserbeidschan	false
Australien	false
Bahamas	false
Bahrain	false
Bangladesch	false
Barbados	false
Belarus	false
Belgien	false
Belize	false
Benin	false
Bermuda	false
Bolivien	false
BosnienHerzegowina	false
Botswana	false
Brasilien	false
Britische Jungferninseln	false
Bulgarien	false
Burkina Faso	false
Burundi	false
CaymanInseln	false
Chile	false
Chinese Taipei	false
CookInseln	false
Costa Rica	false
Dominica	false
Dominikanische Republik	false
Dänemark	false
Ecuador	false
El Salvador	false
Elfenbeinküste	false
England	false
Eritrea	false
Estland	false
Fidschi	false
Finnland	false
Frankreich	false
Färöer Inseln	false
Gabun	false
Gambia	false
Georgien	false
Ghana	false
Grenada	false
Griechenland	false
Guatemala	false
Guayana	false
Guinea	false
Guinea Bissau	false
Haiti	false
Honduras	false
Hongkong	false
Indien	false
Indonesien	false
Irak	false
Iran	false
Island	false
Israel	false
Italien	false
Jamaika	false
Japan	false
Jemen	false
Jordanien	false
Kamerun	false
Kanada	false
Kap Verde	false
Kasachstan	false
Katar	false
Kenia	false
Kirgisistan	false
Kolumbien	false
Kongo	false
Kongo DR	false
Korea DVR	false
Kroatien	false
Kuba	false
Kuwait	false
Laos	false
Lesotho	false
Lettland	false
Libanon	false
Liberia	false
Libyen	false
Liechtenstein	false
Litauen	false
Luxemburg	false
Macau	false
Madagaskar	false
Malawi	false
Malaysia	false
Malediven	false
Mali	false
Malta	false
Marokko	false
Mauretanien	false
Mauritius	false
Mazedonien FYR	false
Mexiko	false
Moldawien	false
Mongolei	false
Montserrat	false
Mosambik	false
Namibia	false
Neu Kaledonien	false
Neuseeland	false
Nicaragua	false
Niederlande	false
Niederländische Ant.	false
Niger	false
Nigeria	false
Nordirland	false
Norwegen	false
Oman	false
Pakistan	false
Palästina	false
Panama	false
PapuaNeuguinea	false
Paraguay	false
Peru	false
Polen	false
Portugal	false
Republik Irland	false
Republik Korea	false
Ruanda	false
Rumänien	false
Russland	false
SalomonInseln	false
Sambia	false
Samoa	false
San Marino	false
Sao Tome e Principe	false
Saudiarabien	false
Schottland	false
Schweden	false
Schweiz	false
Senegal	false
Serbien und Montenegro	false
Seychellen	false
Sierra Leone	false
Simbabwe	false
Singapur	false
Slowakei	false
Slowenien	false
Somalia	false
Spanien	false
Sri Lanka	false
St. Kitts and Nevis	false
St. Lucia	false
St. Vincent/Grenadinen	false
Sudan	false
Suriname	false
Swasiland	false
Syrien	false
Südafrika	false
Tadschikistan	false
Tahiti	false
Tansania	false
Thailand	false
Togo	false
Tonga	false
Trinidad und Tobago	false
Tschad	false
Tschechische Rep.	false
Tunesien	false
Turkmenistan	false
Turks und CaicosInseln	false
Türkei	false
US Virgin Islands	false
USA	false
Uganda	false
Ukraine	false
Ungarn	false
Uruguay	false
Usbekistan	false
V. Arabische Emirate	false
VR China	false
Vanuatu	false
Venezuela	false
Vietnam	false
Wales	false
Zypern	false
null	false
Ägypten	false
ÄquatorialGuinea	false
Äthiopien	false
Österreich	false
